Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,Distance_description,Price_frequence,mean_price_deviation
Dacia,Logan,2005,Sedan,40000.0,1200.0,Petrol,Manual,1900.0,16,2500.0,1,0,-0.444
Mazda,CX-5,2018,SUV,128000.0,2200.0,Diesel,Automatic,24999.0,3,42666.66666666666,1,2,0.529
KIA,Ceed Sw,2008,Universal,160000.0,1600.0,Metan/Propan,Automatic,5500.0,13,12307.692307692309,2,5,
Dacia,Logan,2007,Sedan,339000.0,1598.0,Petrol,Manual,2700.0,14,24214.285714285717,0,0,-0.21
Ford,Galaxy,1998,Minivan,111111.0,1900.0,Diesel,Manual,4450.0,23,4830.913043478261,1,0,0.011
Volkswagen,Amarok,2012,Pickup,141000.0,2000.0,Diesel,Manual,13750.0,9,15666.666666666666,1,2,-0.294
Toyota,Venza,2009,Crossover,170000.0,2700.0,Metan/Propan,Automatic,13000.0,12,14166.666666666666,2,5,
Hyundai,Santa FE,2007,Crossover,108000.0,2700.0,Petrol,Automatic,7700.0,14,7714.285714285715,1,2,-0.53
Mitsubishi,Colt,2007,Cabriolet,178000.0,1500.0,Petrol,Manual,3000.0,14,12714.285714285714,2,0,-0.134
BMW,5 Series,1996,Hatchback,465200.0,1991.0,Petrol,Manual,3800.0,25,18608.0,0,0,-0.631
BMW,7 Series,2012,Sedan,108000.0,3000.0,Petrol,Automatic,24900.0,9,12000.0,1,2,0.447
Volkswagen,Caddy,2010,Minivan,310000.0,1900.0,Diesel,Manual,5000.0,11,28181.81818181818,0,0,-0.112
Opel,Zafira,2003,Minivan,232332.0,1800.0,Metan/Propan,Manual,3700.0,18,12907.333333333334,0,0,-0.125
Land Rover,Freelander,2013,SUV,88800.0,2200.0,Diesel,Automatic,17500.0,8,11100.0,1,2,1.234
Volkswagen,Touran,2011,Minivan,149000.0,1400.0,Petrol,Manual,7700.0,10,14900.0,2,2,0.143
Audi,A6,2016,Sedan,103000.0,2000.0,Petrol,Automatic,20000.0,5,20600.0,1,2,0.996
Volvo,S40,1991,Sedan,500000.0,1800.0,Petrol,Manual,4000.0,30,16666.666666666668,0,3,
BMW,X5,2012,SUV,244000.0,3000.0,Diesel,Automatic,33500.0,9,27111.11111111111,0,2,0.749
Volkswagen,Caddy,1996,Combi,600000.0,1896.0,Diesel,Manual,1000.0,25,24000.0,0,0,-0.822
Ford,Focus Wagon,2009,Universal,207000.0,1600.0,Petrol,Manual,4350.0,12,17250.0,2,3,
Opel,Astra,2011,Universal,219643.0,1300.0,Diesel,Manual,5950.0,10,21964.3,0,2,0.348
Mercedes,S Class,2007,Sedan,280620.0,3000.0,Diesel,Automatic,14999.0,14,20044.285714285717,0,2,-0.16
Suzuki,Vitara,2016,Crossover,86000.0,1373.0,Petrol,Automatic,12200.0,5,17200.0,1,2,-0.014
Audi,A6,2005,Sedan,264500.0,2400.0,Metan/Propan,Manual,6400.0,16,16531.25,0,2,-0.361
Renault,Megane,2012,Universal,238500.0,1500.0,Diesel,Manual,7600.0,9,26500.0,0,2,0.353
Volkswagen,Passat,1995,Universal,270000.0,1800.0,Metan/Propan,Manual,2500.0,26,10384.615384615385,0,0,-0.617
BMW,3 Series,2013,Sedan,93400.0,2000.0,Petrol,Automatic,13300.0,8,11675.0,1,2,0.918
Skoda,Superb,2011,Sedan,170000.0,1800.0,Petrol,Automatic,9800.0,10,17000.0,2,2,-0.262
Renault,Clio4,2016,Hatchback,236000.0,1500.0,Diesel,Manual,6250.0,5,47200.0,0,5,
Mercedes,Viano,2012,Minivan,219074.0,2200.0,Diesel,Automatic,16800.0,9,24341.555555555555,0,2,0.233
Renault,Clio4,2012,Universal,191000.0,1500.0,Diesel,Manual,5700.0,9,21222.222222222223,2,5,
Toyota,Camry,2007,Sedan,220000.0,2390.0,Metan/Propan,Automatic,7300.0,14,15714.285714285714,0,2,-0.398
Volvo,S80,2007,Sedan,320000.0,2400.0,Diesel,Automatic,8700.0,14,22857.14285714286,0,2,0.201
Mazda,CX-3,2016,Hatchback,134000.0,1500.0,Diesel,Manual,13700.0,5,26800.0,1,5,
BMW,X5,2017,SUV,135000.0,2000.0,Plug-in Hybrid,Automatic,33500.0,4,33750.0,1,2,0.749
Mercedes,E Class,2016,Sedan,50000.0,1991.0,Plug-in Hybrid,Automatic,33900.0,5,10000.0,1,2,2.12
Porsche,Cayenne,2010,SUV,150000.0,300.0,Diesel,Automatic,21000.0,11,13636.363636363636,2,2,-0.406
Mercedes,Vito,2009,Minivan,201000.0,2200.0,Diesel,Automatic,12001.0,12,16750.0,2,2,0.507
Renault,Laguna,2010,Hatchback,250000.0,1500.0,Diesel,Manual,5500.0,11,22727.272727272728,0,2,0.214
BMW,7 Series,2016,Sedan,130000.0,3000.0,Diesel,Automatic,46500.0,5,26000.0,1,2,1.702
Toyota,Auris,2012,Hatchback,160000.0,1798.0,Hybrid,Automatic,8300.0,9,17777.777777777777,2,2,0.009
Peugeot,307,2007,Universal,220000.0,1999.0,Petrol,Manual,3400.0,14,15714.285714285714,0,0,0.144
Mercedes,C Class,2012,Universal,125000.0,2148.0,Diesel,Automatic,13700.0,9,13888.888888888889,1,2,0.582
Seat,Ibiza,2015,Universal,147000.0,1400.0,Diesel,Manual,7000.0,6,24500.0,2,2,0.427
Audi,Q5,2018,Crossover,23000.0,2000.0,Petrol,Automatic,33900.0,3,7666.666666666667,1,2,0.736
Volkswagen,Golf,2009,Universal,220000.0,1400.0,Metan/Propan,Automatic,5500.0,12,18333.33333333333,0,2,-0.04
Citroen,Berlingo,2003,Minivan,180000.0,1400.0,Petrol,Manual,3100.0,18,10000.0,2,0,-0.132
Hyundai,Tucson,2015,Crossover,120987.0,1995.0,Diesel,Automatic,19950.0,6,20164.5,1,2,0.531
Volvo,XC90,2015,SUV,110000.0,2000.0,Diesel,Automatic,33000.0,6,18333.33333333333,1,2,0.739
BMW,5 Series,2009,Sedan,288000.0,1998.0,Diesel,Automatic,7400.0,12,24000.0,0,2,-0.281
Opel,Astra,2011,Hatchback,188000.0,1300.0,Diesel,Manual,6300.0,10,18800.0,2,2,0.427
Mercedes,Series (W124),1990,Sedan,300000.0,2600.0,Metan/Propan,Automatic,2500.0,31,9677.41935483871,0,0,-0.212
Vaz,2106,1988,Sedan,19500.0,1300.0,Petrol,Manual,1000.0,33,590.9090909090909,1,0,-0.789
Hyundai,Tucson,2016,Crossover,36000.0,1600.0,Petrol,Automatic,15999.0,5,7200.0,1,2,0.228
Honda,Prelude,1995,Coupe,200000.0,2000.0,Petrol,Manual,2300.0,26,7692.307692307692,2,3,
Volkswagen,Golf,2010,Universal,194000.0,1400.0,Petrol,Manual,6500.0,11,17636.363636363636,2,2,0.135
BMW,5 Series,2002,Sedan,340000.0,200.0,Diesel,Manual,2000.0,19,17894.736842105263,0,0,-0.806
Land Rover,Range Rover Evoque,2011,Crossover,135000.0,2200.0,Diesel,Automatic,20000.0,10,13500.0,1,2,0.201
BMW,5 Series,2011,Hatchback,300000.0,2000.0,Diesel,Automatic,10500.0,10,30000.0,0,2,0.02
Ford,Fusion,2014,Sedan,210000.0,2000.0,Hybrid,Automatic,11300.0,7,30000.0,2,2,0.114
Nissan,Qashqai,2008,Crossover,230000.0,1500.0,Diesel,Manual,6500.0,13,17692.30769230769,0,2,-0.399
Skoda,Fabia,2002,Universal,180000.0,1400.0,Metan/Propan,Manual,2300.0,19,9473.684210526317,2,0,-0.524
Ford,Focus,2015,Universal,130000.0,999.0,Petrol,Manual,6200.0,6,21666.666666666668,1,2,-0.011
Seat,Ibiza,2012,Universal,196000.0,1200.0,Diesel,Manual,5500.0,9,21777.777777777777,2,2,0.121
Mazda,5,2006,Minivan,235000.0,2000.0,Metan/Propan,Manual,4100.0,15,15666.666666666666,0,0,-0.257
Opel,Astra,2007,Hatchback,216000.0,1400.0,Metan/Propan,Manual,3800.0,14,15428.57142857143,0,0,-0.139
Audi,100,1988,Sedan,12356.0,1800.0,Petrol,Manual,800.0,33,374.4242424242424,1,0,-0.616
Vaz,Kalina,2008,Sedan,100000.0,1300.0,Petrol,Manual,2000.0,13,7692.307692307692,1,3,
Chevrolet,Kalos,2005,Sedan,88000.0,1400.0,Petrol,Manual,3000.0,16,5500.0,1,3,
Audi,A5,2015,Coupe,92000.0,2000.0,Petrol,Automatic,15199.0,6,15333.333333333334,1,2,0.094
Skoda,Superb,2008,Sedan,227000.0,2000.0,Diesel,Automatic,8800.0,13,17461.53846153846,0,2,-0.337
Renault,Megane,2010,Sedan,300000.0,1499.0,Diesel,Manual,4500.0,11,27272.727272727272,0,0,-0.199
Peugeot,107,2008,Hatchback,114000.0,998.0,Petrol,Automatic,3999.0,13,8769.23076923077,1,3,
Mercedes,Series (W124),1993,Sedan,278000.0,2000.0,Diesel,Manual,2200.0,28,9928.57142857143,0,0,-0.306
Fiat,Doblo Panorama,2007,Minivan,240000.0,1300.0,Petrol,Manual,4400.0,14,17142.85714285714,0,3,
Volkswagen,Golf,2011,Hatchback,181000.0,1390.0,Petrol,Manual,7500.0,10,18100.0,2,2,0.31
Renault,Megane,2011,Universal,9999.0,1500.0,Diesel,Automatic,5600.0,10,999.9,1,2,-0.003
Dacia,Lodgy,2012,Universal,133000.0,1500.0,Diesel,Manual,5900.0,9,14777.777777777776,1,2,-0.117
Hyundai,i30,2013,Hatchback,106000.0,1400.0,Petrol,Manual,7500.0,8,13250.0,1,2,0.203
Renault,Laguna,2012,Universal,234000.0,1489.0,Diesel,Manual,6500.0,9,26000.0,0,2,0.435
Skoda,Fabia,2011,Universal,182500.0,1200.0,Diesel,Manual,4800.0,10,18250.0,2,0,-0.007
Renault,Scenic,2012,Hatchback,163000.0,1500.0,Diesel,Manual,6850.0,9,18111.11111111111,2,2,0.245
Skoda,Octavia,2009,Hatchback,223805.0,1400.0,Petrol,Automatic,6800.0,12,18650.416666666668,0,2,-0.142
Opel,Vectra,1997,Sedan,258632.0,1600.0,Petrol,Manual,1950.0,24,10776.333333333334,0,0,-0.078
Mazda,626,1996,Hatchback,216000.0,1800.0,Petrol,Manual,500.0,25,8640.0,0,0,-0.768
Mercedes,M Class,2012,SUV,259000.0,250.0,Diesel,Automatic,23999.0,9,28777.777777777777,0,2,0.509
Volkswagen,Passat,1997,Sedan,279000.0,1800.0,Metan/Propan,Manual,3000.0,24,11625.0,0,0,-0.541
Volkswagen,Passat,1997,Sedan,86000.0,1900.0,Diesel,Manual,500.0,24,3583.333333333333,1,0,-0.923
Mazda,3,2005,Hatchback,216000.0,1600.0,Petrol,Manual,2100.0,16,13500.0,0,0,-0.588
Ford,Scorpio,1994,Sedan,220000.0,2000.0,Petrol,Manual,1200.0,27,8148.148148148148,0,3,
Other,Kyron,2006,SUV,162300.0,1998.0,Diesel,Manual,5200.0,15,10820.0,2,5,
Volkswagen,Passat,2012,Universal,199485.0,1400.0,Metan/Propan,Manual,8499.0,9,22165.0,2,2,0.301
KIA,Sportage,2017,Crossover,42700.0,1999.0,Petrol,Automatic,17850.0,4,10675.0,1,2,0.346
Skoda,Octavia,2015,Universal,135500.0,1395.0,Petrol,Automatic,11500.0,6,22583.33333333333,1,2,0.45
BMW,5 Series,2016,Sedan,89000.0,2000.0,Petrol,Automatic,19500.0,5,17800.0,1,2,0.895
BMW,X3,2013,Crossover,100797.0,1995.0,Diesel,Automatic,18500.0,8,12599.625,1,2,0.162
Land Rover,Range Rover,2003,SUV,300652.0,3000.0,Diesel,Automatic,11000.0,18,16702.88888888889,0,2,-0.63
Hyundai,Sonata,2011,Sedan,170500.0,2400.0,Metan/Propan,Automatic,9500.0,10,17050.0,2,2,-0.049
KIA,Pro_Cee'd,2008,Coupe,164000.0,1600.0,Petrol,Manual,4500.0,13,12615.384615384615,2,3,
Mercedes,190,1985,Sedan,111111.0,200.0,Petrol,Manual,500.0,36,3086.4166666666665,1,3,
Toyota,Avensis,2009,Universal,113000.0,2200.0,Diesel,Automatic,8000.0,12,9416.666666666666,1,2,0.13
KIA,Sorento,2016,SUV,48670.0,2000.0,Diesel,Automatic,21200.0,5,9734.0,1,2,0.505
Mercedes,S Class,1992,Sedan,370000.0,5000.0,Metan/Propan,Automatic,7500.0,29,12758.620689655172,0,2,-0.58
Nissan,Micra,2002,Hatchback,122322.0,1400.0,Petrol,Automatic,2199.0,19,6438.0,1,0,-0.31
Toyota,Rav 4,2002,SUV,265000.0,2000.0,Petrol,Automatic,3499.0,19,13947.368421052632,0,0,-0.738
Volkswagen,Caddy,1998,Combi,265000.0,1900.0,Diesel,Manual,1500.0,23,11521.739130434782,0,0,-0.734
Volvo,XC90,2018,Universal,51000.0,2000.0,Petrol,Automatic,33000.0,3,17000.0,1,2,0.739
Skoda,Octavia,2006,Universal,265000.0,1400.0,Diesel,Automatic,2199.0,15,17666.666666666668,0,0,-0.723
Honda,Accord,2017,Sedan,100000.0,2000.0,Hybrid,Automatic,16500.0,4,25000.0,1,2,1.147
Mazda,323,2002,Sedan,12212.0,2000.0,Metan/Propan,Automatic,2199.0,19,642.7368421052631,1,0,-0.288
Vaz,2105,1992,Sedan,96000.0,1300.0,Petrol,Manual,1000.0,29,3310.344827586207,1,0,-0.777
Seat,Inca,2002,Combi,200000.0,1900.0,Diesel,Manual,1600.0,19,10526.315789473683,2,3,
Audi,A4,1997,Sedan,250000.0,1800.0,Petrol,Manual,1600.0,24,10416.666666666666,0,0,-0.8
Renault,Megane,2010,Coupe,158000.0,1500.0,Diesel,Manual,4900.0,11,14363.636363636364,2,0,-0.128
Volkswagen,Polo,2010,Hatchback,110000.0,1395.0,Petrol,Manual,6000.0,11,10000.0,1,2,0.315
Renault,Scenic,2010,Hatchback,177000.0,1500.0,Diesel,Automatic,5099.0,11,16090.90909090909,2,2,-0.073
Opel,Astra,2010,Universal,184000.0,1300.0,Diesel,Manual,5100.0,11,16727.272727272728,2,2,0.156
Audi,A6,2006,Universal,35000.0,2700.0,Diesel,Manual,3300.0,15,2333.333333333333,1,0,-0.671
Ford,Transit Connect,2014,Minivan,180000.0,1600.0,Diesel,Manual,5500.0,7,25714.285714285717,2,2,0.157
Opel,Astra,2011,Universal,175000.0,1300.0,Diesel,Manual,5500.0,10,17500.0,2,2,0.246
Hyundai,i30,2008,Universal,246700.0,1600.0,Diesel,Manual,5999.0,13,18976.92307692308,0,2,-0.038
Hyundai,i30,2012,Hatchback,197000.0,1400.0,Diesel,Manual,5900.0,9,21888.88888888889,2,2,-0.054
Opel,Astra,2006,Universal,280000.0,1300.0,Diesel,Manual,3500.0,15,18666.666666666668,0,0,-0.207
Toyota,Auris,2010,Hatchback,280000.0,1400.0,Diesel,Manual,6299.0,11,25454.545454545456,0,2,-0.234
Dacia,Duster,2019,Crossover,3400.0,1500.0,Diesel,Manual,13900.0,2,1700.0,1,2,0.613
Dacia,Duster,2018,Crossover,21000.0,1500.0,Diesel,Manual,13200.0,3,7000.0,1,2,0.532
Opel,Astra,2007,Universal,308869.0,1700.0,Diesel,Manual,4200.0,14,22062.071428571428,0,0,-0.048
Mercedes,E Class,1996,Sedan,350000.0,3000.0,Diesel,Automatic,4600.0,25,14000.0,0,0,-0.577
Volkswagen,Caddy,2007,Minivan,450000.0,1900.0,Diesel,Manual,3600.0,14,32142.85714285714,0,0,-0.361
Mini,Countryman,2011,Crossover,79350.0,1800.0,Petrol,Automatic,12000.0,10,7935.0,1,5,
Audi,A4,1996,Sedan,111111.0,1600.0,Petrol,Manual,2100.0,25,4444.44,1,0,-0.737
KIA,Cerato,2009,Hatchback,187000.0,1500.0,Diesel,Manual,2800.0,12,15583.333333333334,2,3,
Toyota,Yaris,2010,Hatchback,123000.0,1300.0,Petrol,Manual,3400.0,11,11181.818181818182,1,0,-0.368
Renault,Scenic,2012,Universal,123000.0,1500.0,Diesel,Manual,4950.0,9,13666.666666666666,1,0,-0.1
Opel,Zafira,2005,Minivan,190000.0,1600.0,Metan/Propan,Manual,3299.0,16,11875.0,2,0,-0.22
Infiniti,FX,2012,Crossover,190000.0,3000.0,Diesel,Automatic,11000.0,9,21111.11111111111,2,2,-0.209
Opel,Zafira,2007,Minivan,163000.0,1800.0,Petrol,Manual,4399.0,14,11642.857142857143,2,0,0.04
Land Rover,Freelander,2012,Crossover,122000.0,2200.0,Diesel,Automatic,5799.0,9,13555.555555555557,1,2,-0.26
BMW,X5,2006,SUV,123000.0,3000.0,Metan/Propan,Automatic,8299.0,15,8200.0,1,2,-0.567
Volkswagen,Golf,2015,Universal,45000.0,1600.0,Diesel,Manual,6499.0,6,7500.0,1,2,0.135
Renault,Kadjar,2016,Crossover,107000.0,1500.0,Diesel,Automatic,11999.0,5,21400.0,1,2,-0.089
Renault,Kangoo,2007,Universal,163000.0,1500.0,Diesel,Manual,2599.0,14,11642.857142857143,2,0,-0.33
Suzuki,Ignis,2007,SUV,190000.0,1500.0,Petrol,Manual,2699.0,14,13571.42857142857,2,3,
Volkswagen,Passat,2004,Sedan,190000.0,1900.0,Diesel,Manual,3299.0,17,11176.470588235294,2,0,-0.495
Mercedes,GL Class,2016,SUV,40000.0,3000.0,Diesel,Automatic,18599.0,5,8000.0,1,2,-0.261
Renault,Grand Scenic,2012,Microvan,198400.0,1500.0,Diesel,Automatic,7500.0,9,22044.444444444445,2,2,0.068
Land Rover,Discovery Sport,2012,Crossover,201000.0,3000.0,Diesel,Automatic,22300.0,9,22333.33333333333,2,5,
Nissan,Leaf,2014,Sedan,70360.0,1500.0,Electric,Automatic,8400.0,7,10051.42857142857,1,5,
Toyota,Corolla,2005,Universal,290000.0,1400.0,Diesel,Manual,2500.0,16,18125.0,0,0,-0.562
Renault,Kadjar,2016,SUV,174000.0,1499.0,Diesel,Manual,11200.0,5,34800.0,2,2,-0.15
Volvo,XC90,2015,SUV,110000.0,2000.0,Diesel,Automatic,37000.0,6,18333.33333333333,1,2,0.95
Skoda,Superb,2012,Sedan,146600.0,1800.0,Petrol,Automatic,9999.0,9,16288.888888888889,2,2,-0.247
Skoda,Fabia,2011,Universal,190000.0,1197.0,Petrol,Manual,4750.0,10,19000.0,2,0,-0.017
Dacia,Logan Mcv,2009,Universal,153000.0,1500.0,Diesel,Manual,4200.0,12,12750.0,2,0,-0.109
Hyundai,Getz,2005,Hatchback,150000.0,1100.0,Petrol,Manual,1600.0,16,9375.0,2,0,-0.419
Volkswagen,Passat,2008,Sedan,180000.0,2000.0,Petrol,Manual,5400.0,13,13846.153846153846,2,2,-0.173
Skoda,Fabia,2006,Universal,287292.0,1422.0,Diesel,Manual,3300.0,15,19152.8,0,0,-0.317
Chevrolet,Orlando,2012,Crossover,145500.0,1800.0,Metan/Propan,Automatic,8500.0,9,16166.666666666666,2,5,
Mercedes,C Class,2005,Sedan,270000.0,1800.0,Metan/Propan,Automatic,6600.0,16,16875.0,0,2,-0.238
Volkswagen,Jetta,2013,Sedan,198000.0,1400.0,Hybrid,Automatic,8999.0,8,24750.0,2,2,0.157
Toyota,Land Cruiser Prado,2015,SUV,150000.0,2700.0,Petrol,Automatic,23499.0,6,25000.0,2,2,0.236
Renault,Megane,2010,Universal,260000.0,1500.0,Diesel,Automatic,5600.0,11,23636.36363636364,0,2,-0.003
BMW,X3,2011,Crossover,271340.0,2000.0,Diesel,Automatic,17750.0,10,27134.0,0,2,0.115
Volkswagen,Golf,1994,Hatchback,200000.0,1400.0,Petrol,Manual,1000.0,27,7407.407407407408,2,0,-0.825
BMW,7 Series,2009,Sedan,130000.0,4000.0,Petrol,Automatic,18500.0,12,10833.333333333334,1,2,0.075
Porsche,Cayenne,2008,Crossover,120000.0,4800.0,Petrol,Automatic,18000.0,13,9230.76923076923,1,2,-0.491
Mercedes,E Class,2009,Sedan,230000.0,1800.0,Metan/Propan,Automatic,8850.0,12,19166.666666666668,0,2,-0.186
Other,BS6,2007,Sedan,40000.0,200.0,Petrol,Manual,3500.0,14,2857.1428571428573,1,3,
Toyota,Avensis,2005,Sedan,273000.0,2000.0,Diesel,Manual,2010.0,16,17062.5,0,0,-0.716
KIA,Carnival,2003,Minivan,198000.0,2900.0,Diesel,Manual,4200.0,18,11000.0,2,0,-0.764
Audi,Q7,2016,Crossover,65000.0,3000.0,Petrol,Automatic,47500.0,5,13000.0,1,2,0.567
Audi,A4,2003,Sedan,78000.0,2500.0,Diesel,Automatic,7000.0,18,4333.333333333333,1,2,-0.125
Honda,CR-V,2008,Crossover,185695.0,2400.0,Metan/Propan,Automatic,8000.0,13,14284.23076923077,2,2,-0.361
Hyundai,Tucson,2009,Universal,167000.0,2000.0,Metan/Propan,Manual,6590.0,12,13916.666666666666,2,2,-0.494
Chevrolet,Camaro,2017,Coupe,42000.0,2000.0,Petrol,Manual,19900.0,4,10500.0,1,5,
Renault,Laguna,1996,Universal,240000.0,1996.0,Petrol,Manual,13000.0,25,9600.0,0,2,1.87
Mercedes,E Class,1996,Sedan,365488.0,2985.0,Diesel,Manual,3200.0,25,14619.52,0,0,-0.706
Nissan,Qashqai,2010,SUV,163000.0,1500.0,Diesel,Manual,7500.0,11,14818.181818181818,2,2,-0.307
Vaz,2101,1980,Sedan,30000.0,1200.0,Petrol,Manual,600.0,41,731.7073170731708,1,0,-0.851
Audi,A5,2014,Coupe,92888.0,2000.0,Petrol,Automatic,14999.0,7,13269.714285714286,1,2,0.079
Toyota,Prius,2005,Hatchback,250000.0,1500.0,Hybrid,Automatic,5299.0,16,15625.0,0,2,-0.359
Honda,FR-V,2006,Minivan,184659.0,1668.0,Petrol,Manual,5699.0,15,12310.6,2,5,
Toyota,Prius,2007,Hatchback,210925.0,1500.0,Hybrid,Automatic,4999.0,14,15066.07142857143,2,0,-0.396
Volkswagen,Jetta,2011,Sedan,140598.0,1984.0,Metan/Propan,Automatic,6099.0,10,14059.8,1,2,-0.216
Toyota,Avensis,2012,Universal,170000.0,2000.0,Diesel,Manual,10850.0,9,18888.88888888889,2,2,0.532
Volkswagen,Touareg,2016,Crossover,158000.0,3000.0,Diesel,Automatic,23500.0,5,31600.0,2,2,0.788
BMW,5 Series,2014,Sedan,160000.0,300.0,Diesel,Automatic,17700.0,7,22857.14285714286,2,2,0.72
Volkswagen,Transporter,2012,Minivan,235200.0,2000.0,Diesel,Manual,10500.0,9,26133.33333333333,0,2,0.76
Volkswagen,Transporter,2014,Minivan,176000.0,2000.0,Diesel,Manual,9900.0,7,25142.85714285714,2,2,0.659
Volvo,400 Series,1995,Sedan,20000.0,1998.0,Metan/Propan,Manual,400.0,26,769.2307692307693,1,0,-0.829
Ford,Fusion,2013,Sedan,204800.0,2000.0,Plug-in Hybrid,Automatic,11800.0,8,25600.0,2,2,0.163
Volvo,XC60,2012,Crossover,251000.0,2400.0,Diesel,Automatic,14500.0,9,27888.88888888889,0,2,-0.209
Peugeot,508,2014,Universal,199820.0,1600.0,Diesel,Manual,11000.0,7,28545.714285714286,2,5,
Opel,Corsa,2007,Hatchback,38000.0,1300.0,Diesel,Manual,3400.0,14,2714.285714285714,1,0,-0.069
Honda,CR-V,2008,Crossover,235000.0,2000.0,Petrol,Manual,10500.0,13,18076.92307692308,0,2,-0.161
Citroen,Berlingo,2002,Minivan,309000.0,2000.0,Diesel,Manual,30000.0,19,16263.157894736842,0,2,7.398
Fiat,Doblo,2008,Minivan,215000.0,1300.0,Diesel,Manual,4300.0,13,16538.46153846154,0,0,-0.075
Renault,Scenic,2005,Microvan,259000.0,1500.0,Diesel,Manual,3200.0,16,16187.5,0,0,-0.418
BMW,5 Series,1996,Sedan,458663.0,2000.0,Petrol,Manual,2500.0,25,18346.52,0,0,-0.757
Renault,Kadjar,2016,SUV,178000.0,1500.0,Diesel,Automatic,11900.0,5,35600.0,2,2,-0.096
Skoda,Superb,2016,Sedan,165480.0,2000.0,Diesel,Automatic,14999.0,5,33096.0,2,2,0.129
Toyota,Auris,2012,Hatchback,205480.0,1800.0,Hybrid,Automatic,7600.0,9,22831.11111111111,2,2,-0.076
Mercedes,GLK Class,2012,Crossover,240000.0,2200.0,Diesel,Automatic,16900.0,9,26666.666666666668,0,2,-0.02
Ford,Probe,1997,Hatchback,330000.0,2500.0,Metan/Propan,Manual,1600.0,24,13750.0,0,3,
Audi,100,1984,Universal,25000.0,2400.0,Metan/Propan,Manual,900.0,37,675.6756756756756,1,0,-0.568
KIA,Ceed,2006,Hatchback,158888.0,1500.0,Diesel,Manual,2200.0,15,10592.533333333333,2,0,-0.611
Renault,Megane,2007,Universal,153000.0,1500.0,Diesel,Manual,2100.0,14,10928.57142857143,2,0,-0.626
Mitsubishi,Grandis,2005,Minivan,190533.0,2000.0,Diesel,Manual,4500.0,16,11908.3125,2,3,
Renault,Kangoo,2012,Minivan,69143.0,1500.0,Diesel,Manual,6450.0,9,7682.555555555556,1,2,0.662
BMW,3 Series,1995,Sedan,125555.0,1800.0,Metan/Propan,Manual,2700.0,26,4829.038461538462,1,0,-0.611
BMW,5 Series,2001,Sedan,125555.0,2500.0,Diesel,Manual,4200.0,20,6277.75,1,0,-0.592
Volkswagen,Passat,1995,Universal,91000.0,1900.0,Diesel,Manual,1700.0,26,3500.0,1,0,-0.74
Opel,Astra,2005,Universal,222451.0,1600.0,Metan/Propan,Manual,1950.0,16,13903.1875,0,0,-0.558
Volkswagen,Caddy,2005,Combi,185546.0,1900.0,Diesel,Manual,1200.0,16,11596.625,2,0,-0.787
Renault,Clio,2001,Sedan,240000.0,1400.0,Petrol,Manual,1800.0,20,12000.0,0,0,-0.613
KIA,Sportage,2015,SUV,152000.0,2000.0,Diesel,Automatic,17250.0,6,25333.33333333333,2,2,0.301
Other,2141,1999,Sedan,217966.0,1700.0,Petrol,Manual,1000.0,22,9907.545454545454,0,3,
Hyundai,Sonata,2011,Sedan,176000.0,2000.0,Metan/Propan,Automatic,8550.0,10,17600.0,2,2,-0.144
Renault,Megane,2005,Microvan,4667.0,1500.0,Diesel,Manual,2100.0,16,291.6875,1,0,-0.626
Volvo,S80,2007,Sedan,224000.0,2500.0,Petrol,Automatic,7000.0,14,16000.0,0,2,-0.034
Opel,Astra,2010,Hatchback,200000.0,1600.0,Petrol,Automatic,4000.0,11,18181.81818181818,2,0,-0.094
Mazda,CX-9,2008,Crossover,160000.0,3700.0,Metan/Propan,Automatic,11000.0,13,12307.692307692309,2,5,
Hyundai,Santa FE,2013,Crossover,10000.0,2000.0,Petrol,Automatic,13800.0,8,1250.0,1,2,-0.158
Land Rover,Discovery,2017,Crossover,65000.0,2994.0,Diesel,Automatic,41000.0,4,16250.0,1,2,0.869
Volvo,S90,2016,Sedan,144000.0,2000.0,Diesel,Automatic,29500.0,5,28800.0,1,2,-0.006
Fiat,500,2015,Coupe,54000.0,1400.0,Petrol,Automatic,8900.0,6,9000.0,1,5,
Audi,A6,2014,Sedan,179000.0,3000.0,Diesel,Automatic,14900.0,7,25571.42857142857,2,2,0.487
Other,Terios,2012,Crossover,39000.0,1500.0,Petrol,Automatic,11500.0,9,4333.333333333333,1,5,
BMW,X5,2016,Crossover,128000.0,2000.0,Plug-in Hybrid,Automatic,36900.0,5,25600.0,1,2,0.927
Opel,Ascona,1988,Hatchback,103500.0,1600.0,Petrol,Manual,1200.0,33,3136.3636363636365,1,3,
Lexus,NX Series,2016,SUV,160000.0,2500.0,Hybrid,Automatic,23999.0,5,32000.0,2,2,-0.104
Volvo,S80,1999,Sedan,268000.0,1984.0,Petrol,Manual,2650.0,22,12181.818181818182,0,0,-0.634
Lexus,CT Series,2011,Hatchback,194000.0,1800.0,Petrol,Automatic,10500.0,10,19400.0,2,2,-0.082
Renault,Grand Scenic,2005,Minivan,258000.0,1500.0,Diesel,Manual,3200.0,16,16125.0,0,0,-0.544
Vaz,2106,1987,Sedan,9999.0,1500.0,Petrol,Manual,850.0,34,294.0882352941176,1,0,-0.82
