Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year
Lexus,GS Series,2015,Sedan,29648.0,1998.0,Petrol,Automatic,26499.0,6,4941.333333333333
Toyota,Avalon,2013,Sedan,194151.0,2500.0,Hybrid,Automatic,13999.0,8,24268.875
Mazda,Tribute,2008,Crossover,165388.0,2261.0,Metan/Propan,Automatic,7250.0,13,12722.153846153846
Honda,CR-V,2017,Crossover,93349.0,1500.0,Petrol,Automatic,19199.0,4,23337.25
Nissan,X-Trail,2017,Crossover,35930.0,2000.0,Hybrid,Automatic,22499.0,4,8982.5
Toyota,Prius +,2011,Universal,157691.0,1798.0,Hybrid,Automatic,9399.0,10,15769.1
Mercedes,E Class,2013,Sedan,240094.0,2149.0,Hybrid,Automatic,14900.0,8,30011.75
Suzuki,Vitara,2015,Crossover,70485.0,1373.0,Petrol,Automatic,14650.0,6,11747.5
Honda,CR-V,2015,Crossover,169000.0,1600.0,Diesel,Automatic,17200.0,6,28166.666666666668
Volkswagen,Golf,2012,Hatchback,135881.0,1200.0,Petrol,Manual,6699.0,9,15097.888888888889
Mercedes,E Class,2011,Universal,197920.0,2200.0,Diesel,Automatic,16299.0,10,19792.0
Toyota,Avensis,2014,Universal,165788.0,1998.0,Diesel,Manual,13499.0,7,23684.0
Renault,Kangoo,2007,Combi,224668.0,1500.0,Diesel,Manual,4499.0,14,16047.714285714286
Honda,Accord,2014,Sedan,117299.0,1997.0,Hybrid,Automatic,11850.0,7,16757.0
Mercedes,GLK Class,2012,Crossover,222695.0,2200.0,Diesel,Automatic,18599.0,9,24743.88888888889
Volkswagen,Touareg,2007,Crossover,273569.0,2461.0,Diesel,Manual,9799.0,14,19540.64285714286
Mitsubishi,Colt,1996,Hatchback,258094.0,1300.0,Petrol,Manual,2399.0,25,10323.76
Mercedes,Citan,2012,Universal,226125.0,1461.0,Diesel,Manual,8500.0,9,25125.0
Mitsubishi,Colt,2011,Hatchback,166636.0,1332.0,Petrol,Manual,5799.0,10,16663.6
Mercedes,E Class,2006,Sedan,285193.0,2200.0,Diesel,Automatic,10199.0,15,19012.866666666665
Mercedes,M Class,2005,Universal,315862.0,3000.0,Diesel,Automatic,11999.0,16,19741.375
Volvo,S60,2013,Sedan,69150.0,2497.0,Metan/Propan,Automatic,12999.0,8,8643.75
Toyota,Auris,2015,Hatchback,135136.0,1800.0,Hybrid,Automatic,12499.0,6,22522.666666666668
KIA,Sportage,2018,Crossover,31700.0,1591.0,Petrol,Automatic,16950.0,3,10566.666666666666
Hyundai,Tucson,2016,Crossover,207428.0,2000.0,Diesel,Automatic,19850.0,5,41485.6
Renault,Megane,2012,Cabriolet,241696.0,1500.0,Diesel,Automatic,6499.0,9,26855.11111111111
Jeep,Patriot,2012,Crossover,141812.0,2000.0,Petrol,Automatic,10899.0,9,15756.888888888889
BMW,5 Series,2011,Sedan,210742.0,2000.0,Diesel,Automatic,16499.0,10,21074.2
Toyota,Auris,2014,Universal,182672.0,1798.0,Hybrid,Automatic,9400.0,7,26096.0
Ford,Focus,2012,Universal,132571.0,1000.0,Petrol,Manual,6499.0,9,14730.111111111111
Hyundai,Tucson,2015,Crossover,174445.0,1995.0,Diesel,Automatic,14299.0,6,29074.166666666668
Toyota,Land Cruiser Prado,2007,SUV,233782.0,2700.0,Metan/Propan,Automatic,15199.0,14,16698.714285714286
Toyota,Avensis,2012,Universal,223348.0,1998.0,Diesel,Manual,11499.0,9,24816.444444444445
Mercedes,GL Class,2009,Crossover,320288.0,2987.0,Diesel,Automatic,20699.0,12,26690.666666666668
BMW,X4,2014,Crossover,71433.0,2000.0,Diesel,Automatic,25999.0,7,10204.714285714286
Porsche,Cayenne,2013,Crossover,175853.0,3000.0,Diesel,Automatic,31999.0,8,21981.625
Renault,Talisman,2016,Sedan,165674.0,1500.0,Diesel,Automatic,11499.0,5,33134.8
Audi,A4,2014,Universal,113073.0,2000.0,Diesel,Automatic,14500.0,7,16153.285714285714
Lexus,Es Series,2016,Sedan,85682.0,2500.0,Hybrid,Automatic,20500.0,5,17136.4
Hyundai,i30,2012,Universal,150073.0,1396.0,Diesel,Manual,6899.0,9,16674.777777777777
BMW,5 Series,2012,Sedan,287394.0,2000.0,Diesel,Automatic,16999.0,9,31932.666666666668
Renault,Megane,2014,Hatchback,110000.0,1500.0,Diesel,Automatic,8499.0,7,15714.285714285714
Dacia,Sandero Stepway,2017,Crossover,85904.0,898.0,Petrol,Manual,7599.0,4,21476.0
Mercedes,Vito,2012,Minivan,234016.0,3000.0,Diesel,Automatic,16500.0,9,26001.777777777777
BMW,X5,2016,Crossover,147446.0,2000.0,Diesel,Automatic,32500.0,5,29489.2
Renault,Kadjar,2017,Crossover,162582.0,1200.0,Petrol,Automatic,11499.0,4,40645.5
Toyota,Avensis,2007,Sedan,189853.0,1800.0,Petrol,Automatic,6700.0,14,13560.92857142857
BMW,X3,2009,Crossover,255000.0,2000.0,Diesel,Manual,11900.0,12,21250.0
BMW,X5,2014,Crossover,180000.0,2000.0,Diesel,Automatic,28299.0,7,25714.285714285714
Renault,Grand Scenic,2014,Universal,170683.0,1500.0,Diesel,Automatic,9199.0,7,24383.285714285714
Volkswagen,Polo,2010,Hatchback,75255.0,1400.0,Petrol,Automatic,7899.0,11,6841.363636363636
BMW,5 Series,2017,Sedan,40000.0,2000.0,Diesel,Automatic,37500.0,4,10000.0
Toyota,Auris,2013,Universal,178673.0,1789.0,Hybrid,Automatic,9799.0,8,22334.125
Mercedes,GLA,2015,Universal,163541.0,1500.0,Diesel,Manual,14999.0,6,27256.833333333332
Porsche,Cayenne,2017,Crossover,74576.0,4200.0,Diesel,Automatic,65900.0,4,18644.0
BMW,5 Series,2012,Sedan,126119.0,2000.0,Petrol,Automatic,13900.0,9,14013.222222222223
Skoda,Superb,2019,Sedan,2963.0,2000.0,Diesel,Automatic,34500.0,2,1481.5
Lexus,CT Series,2012,Hatchback,232142.0,1800.0,Hybrid,Automatic,11199.0,9,25793.555555555555
Audi,A8,2017,Sedan,32935.0,3000.0,Diesel,Automatic,67900.0,4,8233.75
Renault,Kadjar,2017,Crossover,138272.0,1500.0,Diesel,Automatic,14399.0,4,34568.0
Toyota,Land Cruiser,2008,SUV,260432.0,4500.0,Diesel,Automatic,24999.0,13,20033.23076923077
Renault,Scenic,2012,Universal,149389.0,1500.0,Diesel,Automatic,8999.0,9,16598.777777777777
Volkswagen,Golf,2013,Hatchback,86657.0,1200.0,Petrol,Automatic,10499.0,8,10832.125
Audi,A6,2012,Sedan,137010.0,2000.0,Petrol,Automatic,14399.0,9,15223.333333333334
Volvo,S60,2015,Sedan,89918.0,1600.0,Diesel,Automatic,14499.0,6,14986.333333333334
Audi,Q7,2019,Crossover,39594.0,2000.0,Petrol,Automatic,41999.0,2,19797.0
Ford,Fusion,2018,Sedan,69940.0,2000.0,Hybrid,Automatic,16499.0,3,23313.333333333332
Volkswagen,Golf,2015,Hatchback,193063.0,1400.0,Plug-in Hybrid,Automatic,12999.0,6,32177.166666666668
Lexus,CT Series,2013,Hatchback,142030.0,1800.0,Hybrid,Automatic,10999.0,8,17753.75
Opel,Astra,2011,Combi,297823.0,1300.0,Diesel,Manual,6699.0,10,29782.3
Opel,Astra,2011,Universal,184300.0,1300.0,Diesel,Manual,5999.0,10,18430.0
BMW,5 Series,2013,Sedan,172269.0,2000.0,Diesel,Automatic,18499.0,8,21533.625
Other,MKZ,2016,Sedan,70310.0,2000.0,Hybrid,Automatic,19500.0,5,14062.0
Skoda,Superb,2016,Universal,30594.0,2000.0,Diesel,Automatic,20499.0,5,6118.8
Volvo,XC90,2007,Crossover,190202.0,2400.0,Diesel,Automatic,16999.0,14,13585.857142857143
Nissan,Qashqai,2007,Crossover,254548.0,2000.0,Petrol,Automatic,7499.0,14,18182.0
Porsche,Cayenne,2013,Crossover,150467.0,3000.0,Diesel,Automatic,33499.0,8,18808.375
Nissan,Almera Tino,2004,Universal,205954.0,1800.0,Petrol,Manual,3999.0,17,12114.941176470587
Opel,Astra,2012,Universal,225442.0,1300.0,Diesel,Manual,7499.0,9,25049.11111111111
Porsche,Cayman,2017,Coupe,30871.0,2000.0,Petrol,Automatic,49499.0,4,7717.75
Toyota,Rav 4,2013,Crossover,229142.0,2200.0,Diesel,Automatic,16499.0,8,28642.75
BMW,X5,2020,Crossover,16225.0,2000.0,Diesel,Automatic,67000.0,1,16225.0
Toyota,Avensis,2012,Sedan,150810.0,1800.0,Petrol,Manual,11499.0,9,16756.666666666668
BMW,7 Series,2005,Sedan,253611.0,3000.0,Diesel,Automatic,10999.0,16,15850.6875
Skoda,Superb,2009,Sedan,221295.0,1800.0,Petrol,Manual,7899.0,12,18441.25
BMW,X5,2017,Crossover,75983.0,2000.0,Hybrid,Automatic,36999.0,4,18995.75
Toyota,Prius,2014,Universal,98000.0,1800.0,Hybrid,Automatic,10999.0,7,14000.0
BMW,5 Series,2014,Sedan,145243.0,2000.0,Diesel,Automatic,21999.0,7,20749.0
Volkswagen,Passat,2015,Sedan,157536.0,1800.0,Petrol,Automatic,13899.0,6,26256.0
BMW,3 Series,2014,Sedan,105217.0,2000.0,Petrol,Automatic,15499.0,7,15031.0
Ford,Fusion,2013,Sedan,273267.0,2000.0,Plug-in Hybrid,Automatic,12499.0,8,34158.375
Volkswagen,Sharan,2006,Minivan,357415.0,1900.0,Diesel,Manual,3299.0,15,23827.666666666668
Citroen,DS5,2012,Universal,174677.0,2000.0,Hybrid,Automatic,11399.0,9,19408.555555555555
Volvo,V70,2015,Universal,183000.0,2000.0,Metan/Propan,Automatic,10899.0,6,30500.0
Audi,A1,2010,Hatchback,159390.0,1400.0,Petrol,Automatic,10899.0,11,14490.0
Ford,Fusion,2013,Sedan,159631.0,2000.0,Hybrid,Automatic,11199.0,8,19953.875
Toyota,Prius,2009,Hatchback,235258.0,1500.0,Hybrid,Automatic,6899.0,12,19604.833333333332
Lexus,IS Series,2014,Sedan,153374.0,2500.0,Hybrid,Automatic,19999.0,7,21910.571428571428
BMW,X5,2015,Crossover,56895.0,2000.0,Plug-in Hybrid,Automatic,32500.0,6,9482.5
Dacia,Duster,2014,Crossover,187219.0,1500.0,Diesel,Manual,8799.0,7,26745.571428571428
BMW,X3,2008,Crossover,132345.0,2000.0,Petrol,Manual,7999.0,13,10180.384615384615
Lexus,RX Series,2003,Crossover,277743.0,3000.0,Metan/Propan,Automatic,8999.0,18,15430.166666666666
Renault,Talisman,2016,Sedan,116914.0,1500.0,Diesel,Automatic,12799.0,5,23382.8
Hyundai,Tucson,2017,Crossover,38331.0,1600.0,Petrol,Automatic,17900.0,4,9582.75
Audi,A8,1999,Sedan,343621.0,4200.0,Petrol,Automatic,6499.0,22,15619.136363636364
Skoda,Octavia,2015,Sedan,109175.0,1600.0,Diesel,Manual,10799.0,6,18195.833333333332
BMW,X6,2010,Crossover,171618.0,3000.0,Diesel,Automatic,24900.0,11,15601.636363636364
Toyota,Land Cruiser Prado,2009,SUV,261703.0,2700.0,Petrol,Automatic,21999.0,12,21808.583333333332
Renault,Megane,2012,Universal,198104.0,1500.0,Diesel,Manual,7999.0,9,22011.555555555555
BMW,X6,2013,Crossover,201464.0,3000.0,Diesel,Automatic,29000.0,8,25183.0
Audi,A7,2011,Sedan,57312.0,3000.0,Petrol,Automatic,24999.0,10,5731.2
Toyota,Prius v,2013,Universal,185102.0,1800.0,Hybrid,Automatic,9499.0,8,23137.75
Dacia,Logan Mcv,2008,Universal,422062.0,1400.0,Metan/Propan,Automatic,2999.0,13,32466.30769230769
Renault,Kadjar,2015,Crossover,150000.0,1500.0,Diesel,Automatic,12999.0,6,25000.0
BMW,5 Series,2012,Sedan,191081.0,2000.0,Diesel,Automatic,18499.0,9,21231.222222222223
BMW,5 Series,2017,Sedan,19753.0,2000.0,Petrol,Automatic,31500.0,4,4938.25
Volvo,XC60,2013,Universal,203281.0,2400.0,Diesel,Automatic,18999.0,8,25410.125
Hyundai,Tucson,2016,Crossover,145557.0,1700.0,Diesel,Automatic,18599.0,5,29111.4
Toyota,Prius,2010,Hatchback,162811.0,1800.0,Hybrid,Automatic,8999.0,11,14801.0
Opel,Insignia,2014,Sedan,101739.0,2000.0,Petrol,Automatic,11499.0,7,14534.142857142857
Dacia,Duster,2011,Crossover,165000.0,1487.0,Diesel,Manual,7999.0,10,16500.0
Toyota,Auris,2010,Hatchback,200797.0,1400.0,Diesel,Manual,7399.0,11,18254.272727272728
Honda,CR-V,2013,Crossover,150000.0,2200.0,Diesel,Automatic,16999.0,8,18750.0
Volvo,V60,2015,Universal,238850.0,2400.0,Hybrid,Automatic,14799.0,6,39808.333333333336
Audi,A3,2014,Hatchback,179491.0,1400.0,Metan/Propan,Automatic,13599.0,7,25641.571428571428
Skoda,Octavia,2014,Universal,212111.0,1600.0,Diesel,Manual,10499.0,7,30301.571428571428
Audi,RS7,2017,Sedan,65000.0,4000.0,Petrol,Automatic,79999.0,4,16250.0
Skoda,Fabia,2015,Universal,125144.0,1400.0,Diesel,Manual,6999.0,6,20857.333333333332
Toyota,Rav 4,2007,Crossover,139524.0,2000.0,Metan/Propan,Automatic,10299.0,14,9966.0
Audi,Q7,2016,Crossover,183957.0,3000.0,Diesel,Automatic,53500.0,5,36791.4
Nissan,Note,2011,Hatchback,154000.0,1500.0,Diesel,Manual,5699.0,10,15400.0
Toyota,Prius,2013,Sedan,158832.0,1800.0,Hybrid,Automatic,9199.0,8,19854.0
Volkswagen,Transporter,2014,Minivan,176727.0,2000.0,Diesel,Automatic,16300.0,7,25246.714285714286
Opel,Astra,2011,Universal,172000.0,1300.0,Diesel,Manual,6199.0,10,17200.0
Volkswagen,Multivan,2014,Minivan,111898.0,2000.0,Diesel,Automatic,31500.0,7,15985.42857142857
Toyota,Avensis,2006,Universal,235619.0,2000.0,Diesel,Manual,7499.0,15,15707.933333333332
Toyota,Corolla,2007,Universal,274393.0,1400.0,Diesel,Manual,6399.0,14,19599.5
Volkswagen,Golf,2004,Hatchback,218000.0,1600.0,Petrol,Manual,5499.0,17,12823.529411764706
BMW,7 Series,2003,Sedan,400000.0,3500.0,Metan/Propan,Automatic,7399.0,18,22222.222222222223
Ford,Fusion,2016,Sedan,142093.0,2000.0,Hybrid,Automatic,14499.0,5,28418.6
Nissan,Juke,2011,Crossover,225221.0,1500.0,Diesel,Manual,7499.0,10,22522.1
Volkswagen,Caddy,2011,Combi,207000.0,1600.0,Diesel,Manual,5599.0,10,20700.0
Skoda,Octavia,2015,Universal,148924.0,1800.0,Petrol,Automatic,15999.0,6,24820.666666666668
Toyota,Camry,2007,Sedan,148694.0,2400.0,Petrol,Automatic,7499.0,14,10621.0
Renault,Clio,2018,Universal,138966.0,1500.0,Diesel,Manual,7699.0,3,46322.0
Volvo,XC60,2010,Crossover,224113.0,2000.0,Diesel,Automatic,14899.0,11,20373.909090909092
BMW,7 Series,2006,Sedan,213358.0,4000.0,Metan/Propan,Automatic,10999.0,15,14223.866666666667
Lexus,GS Series,2015,Sedan,41770.0,2000.0,Petrol,Automatic,26499.0,6,6961.666666666667
KIA,Magentis,2001,Sedan,359000.0,2000.0,Metan/Propan,Automatic,3899.0,20,17950.0
Nissan,Juke,2016,Crossover,24515.0,1200.0,Petrol,Manual,10999.0,5,4903.0
Mitsubishi,Lancer,2009,Sedan,190000.0,1600.0,Petrol,Manual,5799.0,12,15833.333333333334
Toyota,Prius +,2015,Universal,243944.0,1800.0,Hybrid,Automatic,12799.0,6,40657.333333333336
Audi,A4,2015,Sedan,97070.0,2000.0,Petrol,Automatic,15499.0,6,16178.333333333334
Renault,Captur,2014,Crossover,127350.0,1500.0,Diesel,Automatic,10399.0,7,18192.85714285714
Skoda,Fabia,2019,Universal,20327.0,1000.0,Petrol,Manual,11999.0,2,10163.5
Toyota,Prius,2016,Hatchback,137845.0,1800.0,Hybrid,Automatic,12999.0,5,27569.0
Volkswagen,Jetta,2013,Sedan,216380.0,1400.0,Hybrid,Automatic,8799.0,8,27047.5
Peugeot,3008,2013,Crossover,207411.0,2000.0,Hybrid,Automatic,9499.0,8,25926.375
Skoda,Octavia,2005,Hatchback,437155.0,1600.0,Metan/Propan,Manual,4199.0,16,27322.1875
Audi,A6,2011,Universal,200000.0,2000.0,Diesel,Manual,13399.0,10,20000.0
BMW,X5,2017,Crossover,75200.0,2000.0,Diesel,Automatic,40499.0,4,18800.0
Toyota,Prius,2007,Hatchback,244224.0,1497.0,Hybrid,Automatic,6399.0,14,17444.571428571428
Toyota,Corolla,2006,Universal,230697.0,1400.0,Diesel,Manual,6499.0,15,15379.8
Toyota,Prius,2009,Sedan,193188.0,1500.0,Hybrid,Automatic,7999.0,12,16099.0
Suzuki,SX4,2008,Crossover,196228.0,2000.0,Petrol,Automatic,5499.0,13,15094.461538461539
Ford,Fiesta,2005,Hatchback,282668.0,1400.0,Diesel,Manual,3999.0,16,17666.75
Skoda,Fabia RS,2011,Hatchback,155180.0,1400.0,Petrol,Automatic,6999.0,10,15518.0
Land Rover,Range Rover Sport,2010,Crossover,213911.0,3000.0,Diesel,Automatic,18500.0,11,19446.454545454544
Land Rover,Discovery,2019,Crossover,16551.0,3000.0,Diesel,Automatic,64500.0,2,8275.5
BMW,X5,2017,Crossover,82753.0,2000.0,Diesel,Automatic,39900.0,4,20688.25
BMW,X3,2014,Crossover,197749.0,2000.0,Diesel,Automatic,19999.0,7,28249.85714285714
Audi,Q8,2019,Crossover,35915.0,3000.0,Hybrid,Automatic,92000.0,2,17957.5
Nissan,Qashqai,2015,Crossover,147100.0,1461.0,Diesel,Manual,12799.0,6,24516.666666666668
Lexus,LX Series,2000,SUV,231008.0,4700.0,Metan/Propan,Automatic,16500.0,21,11000.380952380952
Renault,Megane,2013,Universal,162834.0,1500.0,Diesel,Manual,8399.0,8,20354.25
Opel,Astra,2011,Universal,172000.0,1400.0,Petrol,Automatic,6199.0,10,17200.0
Skoda,Superb,2013,Sedan,240077.0,2000.0,Diesel,Automatic,15799.0,8,30009.625
Ford,Transit Connect,2008,Combi,270000.0,1800.0,Diesel,Manual,3999.0,13,20769.23076923077
Skoda,Superb,2009,Sedan,256702.0,2000.0,Diesel,Manual,9999.0,12,21391.833333333332
Toyota,Land Cruiser Prado,2012,SUV,199627.0,2700.0,Metan/Propan,Automatic,20900.0,9,22180.777777777777
BMW,X5,2015,Crossover,185407.0,3000.0,Diesel,Automatic,35999.0,6,30901.166666666668
Toyota,Verso,2014,Universal,90405.0,1600.0,Diesel,Manual,12900.0,7,12915.0
Skoda,Superb,2016,Sedan,226000.0,2000.0,Diesel,Automatic,20300.0,5,45200.0
Volkswagen,Golf,2015,Hatchback,172453.0,1400.0,Plug-in Hybrid,Automatic,12999.0,6,28742.166666666668
BMW,5 GT,2009,Universal,193942.0,3000.0,Petrol,Automatic,15499.0,12,16161.833333333334
Mercedes,GLK Class,2010,Crossover,231542.0,2200.0,Diesel,Manual,13999.0,11,21049.272727272728
KIA,Sephia,1995,Sedan,214794.0,1600.0,Petrol,Manual,2199.0,26,8261.307692307691
Chevrolet,Cruze,2014,Sedan,192374.0,1600.0,Petrol,Manual,5999.0,7,27482.0
Audi,A6,2012,Universal,295227.0,2000.0,Diesel,Automatic,16799.0,9,32803.0
Volkswagen,Transporter,2010,Minivan,209765.0,2000.0,Diesel,Manual,11499.0,11,19069.545454545456
Mercedes,GL Class,2014,Sedan,58450.0,4600.0,Petrol,Automatic,33000.0,7,8350.0
Suzuki,Vitara,2017,Crossover,58590.0,1400.0,Petrol,Automatic,15999.0,4,14647.5
Skoda,Superb,2016,Sedan,180328.0,2000.0,Diesel,Automatic,18999.0,5,36065.6
Subaru,Trezia,2012,Hatchback,165242.0,1400.0,Diesel,Manual,6999.0,9,18360.222222222223
BMW,4 series,2015,Sedan,148685.0,2000.0,Petrol,Automatic,20499.0,6,24780.833333333332
Mercedes,GLK Class,2011,Crossover,199418.0,2200.0,Diesel,Automatic,17499.0,10,19941.8
Opel,Insignia,2013,Universal,152912.0,2000.0,Diesel,Manual,10599.0,8,19114.0
Volkswagen,Polo,2011,Hatchback,200604.0,1200.0,Diesel,Manual,5799.0,10,20060.4
Volkswagen,Golf,2010,Universal,194000.0,1400.0,Petrol,Manual,6799.0,11,17636.363636363636
Hyundai,Tucson,2013,Crossover,146112.0,2000.0,Diesel,Manual,14300.0,8,18264.0
Audi,A4,2012,Universal,207000.0,2000.0,Diesel,Manual,12399.0,9,23000.0
Honda,Civic,2008,Sedan,185573.0,1300.0,Hybrid,Automatic,5499.0,13,14274.846153846154
BMW,3 Series,2007,Sedan,299449.0,2000.0,Petrol,Automatic,7999.0,14,21389.214285714286
BMW,X3,2014,Crossover,214459.0,2000.0,Diesel,Automatic,25499.0,7,30637.0
Toyota,Prius,2009,Hatchback,223777.0,1500.0,Hybrid,Automatic,6599.0,12,18648.083333333332
Audi,A4,2013,Sedan,167482.0,2000.0,Petrol,Automatic,12499.0,8,20935.25
BMW,X5,2006,Crossover,197139.0,3000.0,Petrol,Automatic,10900.0,15,13142.6
Land Rover,Freelander,2007,Crossover,300000.0,2200.0,Diesel,Automatic,9999.0,14,21428.571428571428
Ford,Focus,2017,Universal,170551.0,1500.0,Diesel,Automatic,9799.0,4,42637.75
Subaru,Forester,2009,Universal,279949.0,2000.0,Metan/Propan,Manual,9500.0,12,23329.083333333332
Lexus,CT Series,2015,Hatchback,66457.0,1800.0,Hybrid,Automatic,13199.0,6,11076.166666666666
Fiat,500L,2013,Hatchback,100530.0,1400.0,Petrol,Automatic,7899.0,8,12566.25
Toyota,Corolla,2003,Hatchback,242854.0,1600.0,Petrol,Automatic,6399.0,18,13491.888888888889
Mercedes,Vito,2011,Minivan,93995.0,2200.0,Diesel,Automatic,21499.0,10,9399.5
Skoda,Superb,2016,Sedan,172670.0,2000.0,Diesel,Manual,15699.0,5,34534.0
Volkswagen,Tiguan,2018,Crossover,39168.0,2000.0,Petrol,Automatic,17699.0,3,13056.0
KIA,Optima,2012,Sedan,138000.0,2000.0,Hybrid,Automatic,10499.0,9,15333.333333333334
Ford,Fiesta,2008,Hatchback,242543.0,1400.0,Diesel,Manual,4399.0,13,18657.153846153848
Mercedes,Vito,2013,Minivan,267665.0,2200.0,Diesel,Automatic,15999.0,8,33458.125
Toyota,Prius v,2015,Universal,136374.0,1800.0,Hybrid,Automatic,10999.0,6,22729.0
Toyota,Auris,2014,Universal,235403.0,1800.0,Hybrid,Automatic,8399.0,7,33629.0
Renault,Scenic,2011,Universal,166984.0,1500.0,Diesel,Automatic,6799.0,10,16698.4
Renault,Megane,2016,Universal,186352.0,1500.0,Diesel,Automatic,9999.0,5,37270.4
Toyota,Camry,2002,Sedan,207966.0,2400.0,Petrol,Manual,4500.0,19,10945.578947368422
Nissan,X-Trail,2018,Crossover,75253.0,1600.0,Diesel,Manual,20999.0,3,25084.333333333332
Volkswagen,Passat CC,2012,Sedan,127316.0,2000.0,Petrol,Automatic,11999.0,9,14146.222222222223
Nissan,Qashqai+2,2009,Crossover,197000.0,1500.0,Diesel,Manual,8499.0,12,16416.666666666668
Skoda,Roomster,2009,Universal,208830.0,1400.0,Diesel,Manual,4799.0,12,17402.5
Skoda,Octavia,2015,Sedan,208821.0,1600.0,Metan/Propan,Manual,6399.0,6,34803.5
Mercedes,E Class,1988,Sedan,474042.0,3000.0,Diesel,Manual,5499.0,33,14364.90909090909
Mercedes,E Class,2011,Sedan,307784.0,2200.0,Diesel,Automatic,15499.0,10,30778.4
Lexus,CT Series,2013,Hatchback,170699.0,1800.0,Hybrid,Automatic,13199.0,8,21337.375
Dacia,Logan,2012,Universal,151000.0,1500.0,Diesel,Manual,5599.0,9,16777.777777777777
Renault,Scenic,2011,Universal,163220.0,1500.0,Diesel,Automatic,6499.0,10,16322.0
BMW,5 Series,2002,Sedan,305575.0,2200.0,Metan/Propan,Manual,6599.0,19,16082.894736842105
KIA,Sportage,2014,Crossover,90079.0,2000.0,Diesel,Automatic,16899.0,7,12868.42857142857
BMW,3 Series,2012,Sedan,89384.0,2000.0,Petrol,Automatic,13499.0,9,9931.555555555555
Volkswagen,Passat CC,2013,Sedan,95758.0,2000.0,Petrol,Automatic,12999.0,8,11969.75
Renault,Megane,2006,Sedan,233071.0,1400.0,Petrol,Manual,3499.0,15,15538.066666666668
Mazda,3,2008,Sedan,163848.0,1600.0,Petrol,Manual,5999.0,13,12603.692307692309
Skoda,Superb,2009,Sedan,275424.0,1900.0,Diesel,Manual,7999.0,12,22952.0
Mercedes,Vito,2011,Minivan,220121.0,3000.0,Diesel,Automatic,15999.0,10,22012.1
Hyundai,ix35,2011,Crossover,165880.0,2000.0,Diesel,Automatic,13499.0,10,16588.0
Honda,Civic,2013,Hatchback,150609.0,1400.0,Petrol,Manual,8799.0,8,18826.125
Land Rover,Range Rover,2003,SUV,320288.0,3000.0,Diesel,Automatic,12500.0,18,17793.777777777777
Renault,Scenic,2005,Universal,209948.0,1500.0,Diesel,Manual,3699.0,16,13121.75
Audi,A4,2018,Sedan,22325.0,2000.0,Petrol,Automatic,23999.0,3,7441.666666666667
Nissan,X-Trail,2004,Crossover,231549.0,2000.0,Petrol,Manual,5999.0,17,13620.529411764706
Volkswagen,Golf,2012,Universal,172428.0,1400.0,Petrol,Manual,7999.0,9,19158.666666666668
Renault,Megane,2014,Universal,161912.0,1500.0,Diesel,Manual,7499.0,7,23130.285714285714
Renault,Captur,2019,Crossover,23843.0,900.0,Petrol,Manual,10999.0,2,11921.5
Dacia,Duster,2011,Crossover,171809.0,1500.0,Diesel,Manual,7499.0,10,17180.9
Opel,Astra,2005,Hatchback,361443.0,1700.0,Diesel,Manual,5399.0,16,22590.1875
Opel,Astra,2012,Hatchback,109218.0,1400.0,Petrol,Automatic,8599.0,9,12135.333333333334
Audi,A4,1999,Sedan,301000.0,1900.0,Diesel,Manual,5999.0,22,13681.818181818182
Mercedes,Vito,2011,Minivan,314633.0,2200.0,Diesel,Manual,11799.0,10,31463.3
Nissan,Almera Tino,2001,Universal,260000.0,2200.0,Diesel,Manual,2999.0,20,13000.0
Audi,A4,2002,Sedan,318441.0,1800.0,Petrol,Manual,4999.0,19,16760.052631578947
Ford,Mondeo,2015,Universal,195006.0,1500.0,Diesel,Manual,11499.0,6,32501.0
Lexus,Es Series,2018,Sedan,41081.0,2500.0,Hybrid,Automatic,27499.0,3,13693.666666666666
Toyota,Auris,2013,Hatchback,180121.0,1400.0,Diesel,Manual,9699.0,8,22515.125
BMW,X5,2013,Crossover,150000.0,3000.0,Diesel,Automatic,44000.0,8,18750.0
Volvo,XC60,2009,Crossover,246429.0,2400.0,Diesel,Automatic,14399.0,12,20535.75
Renault,Kadjar,2017,Crossover,136800.0,1500.0,Diesel,Automatic,14699.0,4,34200.0
Ford,Mondeo,2018,Sedan,118256.0,1500.0,Diesel,Manual,12499.0,3,39418.666666666664
Dacia,Logan,2007,Sedan,265171.0,1400.0,Metan/Propan,Manual,3299.0,14,18940.785714285714
Volkswagen,Golf,2008,Hatchback,242184.0,1400.0,Petrol,Manual,7499.0,13,18629.53846153846
Audi,Q5,2010,Crossover,228352.0,2000.0,Petrol,Automatic,16500.0,11,20759.272727272728
Audi,Q7,2017,Crossover,23000.0,2000.0,Petrol,Automatic,39999.0,4,5750.0
Opel,Astra,2012,Universal,199172.0,1400.0,Petrol,Automatic,7199.0,9,22130.222222222223
BMW,1 Series,2007,Hatchback,209321.0,1600.0,Petrol,Manual,6499.0,14,14951.5
